rownumber,자치단체코드(신고지역),인허가번호,서비스id,데이터갱신구분,데이터갱신일자,서비스id명,사업장명,지번우편번호,지번주소,도로명우편번호,도로명주소,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,영업상태,상세영업상태,좌표정보(x),좌표정보(y),최종수정일자,업태구분명,전화번호,개관일자,객실수,건물용도명,건축연면적,기념품종류,기획여행보험시작일자,기획여행보험종료일자,놀이기구수내역,놀이시설수,무대면적,문화사업자구분명,문화체육업종명,박물관미술관유형명,박물관미술관종류명,발전시설유무,방송시설유무,법인명,법인설립목적,법인해산일자,보험기관명,보험시작일자,보험종료일자,부대시설내역,선박제원,선박척수,선박총톤수,설립_운영주체구분명,소요자금,승려수,시설규모,시설면적,신도수,안내소유무,영문상호명,영문상호주소,유래연혁,의무실유무,자본금,전통사찰명,제작취급품목내용,좌석수,주변환경명,준공일자,지상층수,지역구분명,지정취소,지정취소사유,지정취소일자,지하층수,창립연대,총층수,폐관사유,폐관일자,허가조건,회의실별동시수용인원
96,3260000,CDFD1032,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,금선사,,부산광역시 서구 서대신동3가 31-169번지 8통1반,,부산광역시 서구 시약로109번길 17  (서대신동3가),2003-01-27,,,,,영업/정상,지정,383012.523996452,181885.767174033,2012-02-09 09:39:23,,255-1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,금선사,,,,,,,N,,,,,,,,,
97,3260000,CDFD1033,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,보국사,,부산광역시 서구 서대신동3가 31-165번지 8통1반,,부산광역시 서구 시약로109번길 25  (서대신동3가),2003-01-27,,,,,영업/정상,지정,383029.306145005,181928.398289618,2012-02-09 09:45:48,,255-0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,보국사,,,,,,,N,,,,,,,,,
98,3260000,CDFD1034,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,구덕암,,부산광역시 서구 서대신동3가 31번지 8통1반,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:31:12,,255-1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,구덕암,,,,,,,N,,,,,,,,,
99,3260000,CDFD1035,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,미륵정사,,부산광역시 서구 부민동3가 23-10번지 7통3반,,부산광역시 서구 임시수도기념로 38  (부민동3가),2003-01-27,,,,,영업/정상,지정,383907.697413092,180132.441234615,2012-02-09 09:47:01,,244-8934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,미륵정사,,,,,,,N,,,,,,,,,
100,3260000,CDFD1036,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,묘법사,,부산광역시 서구 부민동3가 54-56번지 8통2반,,부산광역시 서구 해돋이로273번길 55-10  (부민동3가),2003-01-27,,,,,영업/정상,지정,383657.476196577,180005.711059916,2012-02-09 09:48:45,,242-6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,묘법사,,,,,,,N,,,,,,,,,
101,3260000,CDFD1037,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,용국정사,,부산광역시 서구 부민동1가 36-16번지 7통3반,,부산광역시 서구 까치고개로229번길 55-3  (부민동1가),2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:33:30,,241-1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,용국정사,,,,,,,N,,,,,,,,,
102,3260000,CDFD1038,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,봉진포교원,,부산광역시 서구 부용동2가 43번지 3통1반,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:34:12,,253-1677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,봉진포교원,,,,,,,N,,,,,,,,,
103,3260000,CDFD1039,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,정제심인당,,부산광역시 서구 부민동3가 35번지,,,2003-01-27,,,,,영업/정상,지정,,,2012-02-09 09:58:09,,244-0547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,정제심인당,,,,,,,N,,,,,,,,,
104,3260000,CDFD1040,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,광성사,,부산광역시 서구 아미동2가 92번지 5통3반,,부산광역시 서구 해돋이로 256  (아미동2가),2003-01-27,,,,,영업/정상,지정,383792.977521726,179655.164561252,2003-01-27 14:36:03,,243-2468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,광성사,,,,,,,N,,,,,,,,,
105,3260000,CDFD1041,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,관음사,,부산광역시 서구 아미동2가 236번지 16통3반,,,2003-01-27,,,,,영업/정상,지정,383341.753172914,179880.994605878,2003-01-27 14:47:21,,248-6571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,관음사,,,,,,,N,,,,,,,,,
106,3260000,CDFD1042,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,수도사,,부산광역시 서구 아미동2가 244번지 24통4반,,부산광역시 서구 까치고개로128번길 29-6  (아미동2가),2003-01-27,,,,,영업/정상,지정,383192.278521096,180030.288505556,2003-01-27 14:48:00,,254-2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,수도사,,,,,,,N,,,,,,,,,
107,3260000,CDFD1043,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,지장왕사,,부산광역시 서구 아미동2가 245번지 23통2반,,,2003-01-27,,,,,영업/정상,지정,383175.393066407,180038.676731053,2003-01-27 14:49:17,,247-2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,지장왕사,,,,,,,N,,,,,,,,,
108,3260000,CDFD1044,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,대성사,,부산광역시 서구 아미동2가 233번지 23통4반,,,2003-01-27,,,,,영업/정상,지정,383368.587285643,179839.340755731,2003-01-27 14:50:00,,256-3174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,대성사,,,,,,,N,,,,,,,,,
109,3260000,CDFD1045,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,미륵암,,부산광역시 서구 아미동2가 89번지 13통3반,,,2003-01-27,,,,,영업/정상,지정,383724.923869817,179551.860518898,2003-01-27 14:50:46,,243-1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,미륵암,,,,,,,N,,,,,,,,,
110,3260000,CDFD1046,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,아미기도암,,부산광역시 서구 아미동2가 262-4번지,,,2003-01-27,,,,,영업/정상,지정,,,2003-01-27 14:51:21,,243-4243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,아미기도암,,,,,,,N,,,,,,,,,
111,3260000,CDFD1047,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,천용사,,부산광역시 서구 초장동 138-32번지 16통4반,,부산광역시 서구 천마산로 255-33  (초장동),2003-01-27,,,,,영업/정상,지정,383767.224514826,178899.028686458,2012-02-09 10:00:07,,256-0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,천용사,,,,,,,N,,,,,,,,,
112,3260000,CDFD1048,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,용주사,,부산광역시 서구 초장동 136-3번지 15통4반,,부산광역시 서구 천마산로 263 (초장동),2003-01-27,,,,,영업/정상,지정,383888.178251924,178916.176084821,2015-07-13 16:27:05,,245-7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,용주사,,,,,,,N,,,,,,,,,
113,3260000,CDFD1049,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,문수사,,부산광역시 서구 초장동 39-19번지 13통2반,,부산광역시 서구 해돋이로 227  (초장동),2003-01-27,,,,,영업/정상,지정,383885.762962058,179392.828359417,2012-02-09 10:02:56,,256-1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,문수사,,,,,,,N,,,,,,,,,
114,3260000,CDFD1050,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,대원정사,,부산광역시 서구 토성동3가 13-7번지 5통1반,,부산광역시 서구 구덕로 164  (토성동3가),2003-01-27,,,,,영업/정상,지정,384118.358527897,179676.215493701,2003-01-27 14:55:11,,255-3647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,대원정사,,,,,,,N,,,,,,,,,
115,3270000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,금수사,,부산광역시 동구 초량동 843번지,,부산광역시 동구 망양로 533-1  (초량동),1988-12-05,,,,,영업/정상,지정,384968.052973518,182004.720236456,2009-10-20 15:00:48,,051-467-3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,400,,,,"금수사는 지금부터 400여년전 임진정유왜란 직후 사명대사께서 강화사로 일본에 갈적에 구계산 (본사 소재산)에서 일박하시면서 석간수를 마시고 이물이 금정감로수이므로 수도인이 주거할 곳이라고 하자 한제자가 이곳에 한칸 초암을 짓고 금수암이라 하였다. 그뒤 제자 석봉화상이 주지하였다가 1951년 1.4후퇴시에 금강산 유점사 혜은 법흥 화장이 이 절에 와서 석봉화상으로 부터 주지직을 인계받아 1952년에 사찰을 중수하여 1953년에 주변대지 천여평을 매입하고 노장스님들을 모시고 만일 염불회를 설립하였다. 그후 1960년에는 본사의 주전각인 대광명전을 창건하고   1962년에는 3층으로 된 현대 건물 불교회관을 설립하였다. 그리고 1966년에는 해인사 대장경을  영인하여 580 여권을 소장하였으며 1972년에는 종각을 건축하여 3천근의 범종을 주조 설치하였고 1983년에는 사천왕문, 1984년에는 석존사리탑 건립, 1985년부터 만불조성사업을 펼치고 있으며 1987년에는 종조 원효성사 동상 및 제9대 묵담대종사 사리탑 건립등 대불사를 추진하여 현재에는 대한불교 원효종의 대본산 사찰로서 그 면모를 갖추고 있다.",,,금수사,,,,,,,N,,,,,,,,,
116,3270000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,묘심사,,부산광역시 동구 수정동 1174-8번지,,부산광역시 동구 망양로 671  (수정동),1988-12-30,,,,,영업/정상,지정,385843.621203407,182744.447807782,2009-10-20 15:07:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,70,,,,"묘심사의 정확한 기원은 정해지지 않으며 지금부터 약200여년전에 창건되었으며, 일제시대에는 일본스님이 주지로 있으면서 석조물인 지장보살상과 범종을 조성하였고, 대웅전을 중수하였음.해방과 더불어 송덕윤스님이 주지로 있으면서 관리해오다 6.25때 전사한 국민들의 유골 500여구를 영생천도하기 위해 보관해오다 69년 국방부에 연락 안치하였고. 69년 비구니 대각스님이 주지로 취임하여 73년에 대웅전을 대대적으로 중수하고 그 이후 매년 요사채, 삼성각등 부속건물을 건립 명실공히 비구니 전통사찰로 가꾸고 있음",,,묘심사,,,,,,,N,,,,,,,,,
117,3270000,CDFD1003,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,연등사,,부산광역시 동구 좌천동 839-3번지,601-823,부산광역시 동구 좌천동로 17-3 (좌천동),1988-07-19,,,,,영업/정상,지정,386687.354258284,183466.202880166,2011-10-30 13:35:31,,051-632-0546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,100,,,,"연등사의 정확한 창건연대는 알수 없으나 지금부터 약150 여년전에 팔금산 정기가 맺힌곳이라 하여 어느 고승이 초암을 지어 포교활동을 시작한 것으로 전해지며, 1882년 덕산스님이 주지로  취임하여 현재의 대웅전과 삼성각 요사 선원을 지어 연등사라 칭하고 본격적인 포교활동을 하였음. 그후 호국불교로서 부산지역에 많은 업적을 남겼으며 덕륜스님이 취임(1973.6.19)하고 대웅전, 삼성각, 요사체 및 선원을 대대적으로 중수하고 1975년도에는 부처님 진신사리탑과 법종을 축조하였음.",,,연등사,,,,,,,N,,,,,,,,,
118,3290000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,광명사,,부산광역시 부산진구 범천동 1534-1번지,,부산광역시 부산진구 안창로14번길 46  (범천동),1988-07-19,,,,,영업/정상,지정,386262.403976594,184934.893313696,2009-04-21 11:13:42,,646-0843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,,,1920년 월당 노스님이 지나다 물맛이 특이해서 토굴을 지어 기거하다가 1962년 범어사에 기증,,,광명사,,,,,,,N,,,,,,,,,
119,3300000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,법륜사,,부산광역시 동래구 칠산동 239-2번지,607-030,부산광역시 동래구 동래로 162 (칠산동),1988-12-05,,,,,영업/정상,지정,390116.892600058,191386.07306514,2011-12-06 15:03:26,,051-553-7771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,500,,,,1908.04.08 조계종 제14교구 본사 범어사에서 교육과 포교를 위하여 동래포고당 이라 칭하고 설립,,,법륜사,,,,,,,N,,,,,,,,,
120,3300000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,금정선원,,부산광역시 동래구 온천동 산 17-3번지 금정사,607-832,"부산광역시 동래구 우장춘로 157-59 (온천동, 금정사)",1989-05-03,,,,,영업/정상,지정,,,2012-01-26 10:46:01,,051-555-1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,500,,,,"1929.3.15 창건되었으며, 일제시대 일본인들이 이 자리에 건물을 지어놓고 독립투사,군민 등 !N!무고한 사람들을 학살하는 사형장소로 사용하였다고 한다.!N!이에 억울하게 죽어간 사람들의 넋을 위로하기 위해 윤금호 스님께서 그 터를 영단으로 하여 !N!금정사를 창건하였다고 전해짐",,,금정선원,,,,,,,N,,,,,,,,,
121,3310000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,성암사,,부산광역시 남구 문현동 산 74-1번지,,부산광역시 남구 진남로198번가길 13-40  (문현동),1989-03-02,,,,,영업/정상,지정,389611.676213532,184986.740258375,2010-12-21 17:15:12,,635-3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,300,,,,1911년 창건하고 1978년 중수,,,성암사,,,,,,,N,,,,,,,,,
122,3310000,CDFD1002,03_07_11_P,U,2022-05-13 02:40:00,전통사찰,불곡암,,부산광역시 남구 대연동 949-14,,부산광역시 남구 유엔평화로66번길 18 (대연동),1988-12-13,,,,,영업/정상,지정,390618.790773696,183044.364657129,2022-05-11 14:00:18,,624-7644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,70,,,,부처님의 선몽으로 위치를 선정 1912년 창건!N!소장문화재 없음,,,불곡암,,,,,,,N,,,,,,,,,
123,3350000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,범어사,,부산광역시 금정구 청룡동 546번지 범어사,46200,"부산광역시 금정구 범어사로 250, 범어사 (청룡동)",1988-07-19,,,,,영업/정상,지정,388128.926433953,200280.928194332,2018-02-14 16:45:45,,508-4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,"범어사는 합천 해인사, 양산 통도사와 더불어 남도 3대 사찰로 한국 불교계의 중심지 중 하나다. 금정산 동쪽 기슭에 위치하며 신라 제30대 문무왕 18년(678년) 의상대사가 창건, 흥덕왕 때 중건했다. !N! 흥덕왕 개축 당시는 방사 360, 토지 360결, 소속된 노비가 100여 호에 이르던 큰 사찰이었다. 그러나 임진왜란 때 참화로 모두 소실되어 거의 폐허가 되었다. 현재 건물은 광해군 5년(1613년) 묘전화상과 해민스님이 중건한 것이다.",,,범어사,,,,,,,N,,,,,,,,,
124,3350000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,정수암,,부산광역시 금정구 금성동 5번지,,부산광역시 금정구 북문로 160  (금성동),1988-12-29,,,,,영업/정상,지정,386348.848243151,197602.46424356,2003-04-16 17:06:54,,512-2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,조선중기(1700년대) 진목대사가 창건,,,정수암,,,,,,,N,,,,,,,,,
125,3350000,CDFD1003,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,국청사,,부산광역시 금정구 금성동 397번지,,부산광역시 금정구 북문로 42  (금성동),1989-03-15,,,,,영업/정상,지정,386948.250409725,196868.805187358,2003-04-16 17:39:03,,517-5003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,"신라시대 때 의상대사가 창건하였으며 이후 중수를 거듭해왔으며, 숙종 29년(1703년)에 금정산성 중성을 쌓은 후 적을 막고 나라를 지키고, 보호한다는 의미로 국청사라 칭하였다. 이름의 뜻 도 `청청한 마음으로 수행과도 같이 국난을 극복하는 데 앞장서 다` 혹은 `나라가 외적의 더러운 발길에 짓밟힘을 막고 깨끗한 국 토를 수하한다`는 의미를 가지고 있다. 이 곳은 예전 금정산성을 방어하던 호국사찰로 실제로 이 곳에는 당시 승병장이 사용한`금정산성 승장인`이라는 철제인이 보관되어 있어 이것을 보아 승 군작대의 사령부가 있었다고 추측할 수 있다.!N!이 곳 대웅전 안에는 본존불인 석가여래불을 비롯하여 좌협시 인문수보살과 우협시인 보현보살이 모셔져 있다.",,,국청사,,,,,,,N,,,,,,,,,
126,3350000,CDFD1004,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,미륵사,,부산광역시 금정구 금성동 산 1-1번지,609-420,부산광역시 금정구 북문로 122 (금성동),1989-04-04,,,,,영업/정상,지정,386636.152495052,198491.086563991,2011-10-30 12:10:36,,508-4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,"미륵암은 통일신라시대(10세기말) 의상대사가 범어사를 창건한 해에 원효 대사가 세운 절이다. 이 곳에는 한가운데 위치한 엽화전 뒤편의 거대한 바위가 스님이 좌선하는 모양과 같다고 하여 `자선바위`라 불리우고 있다. 이 바위는 여러 개의 바위들이 모자이크한 듯이 어울려 있는데, 해가 지 고 난 뒤 바위와 바위 사이의 금이 보이지 않게 될 때 전체로 보면 그 형 상이 분명하게 드러난다. 이 좌선바위 뒤편에는 미륵불과 닮은 미륵불을 향해 좌선을 하고 있는 형상의 절묘한 터에 원효는 기도도량을 세운 것이 다. 미륵암이란 이름도 여기에서 유래했다고 한다.",,,미륵사,,,,,,,N,,,,,,,,,
127,3360000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,청량사,,부산광역시 강서구 명지동 445번지,618-813,부산광역시 강서구 제도로 29 (명지동),2003-01-20,,,,,영업/정상,지정,374868.907288828,181490.404385206,2011-10-30 15:03:42,,051-271-2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,청량사,,,,,,,N,,,,,,,,,
128,3370000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,감천사,,부산광역시 연제구 연산동 1112번지,,부산광역시 연제구 묘봉산로 40  (연산동),1988-11-30,,,,,영업/정상,지정,390413.027450245,189110.881186943,2003-01-02 15:55:41,,852-6904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,,"한발이 심할때 이곳 암자에서 솟는 물은 마르지 않았다고 하며 단맛이 보여 감천이라 하였다함!N!1887년 9월경에 조그만 암자가 건립되었으며 이후 1936년에 초대 주지 황영달 스님이 암자를 증축하여 감천암이라 명명하였음!N!1971년 2대 주지 오묘정 스님이 대웅전, 요사체 등을 재건하여 현재에 이른다고 함",,,감천사,,,,,,,N,,,,,,,,,
130,3370000,CDFD1003,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,금용암,,부산광역시 연제구 거제동 1396-2번지,,부산광역시 연제구 성지곡로 111  (거제동),1988-12-05,,,,,영업/정상,지정,386607.224080652,189986.420008176,2003-01-02 16:08:06,,501-6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,0,,,,"이조말(1852년경) 점술가 노인(이씨)이 이곳에 오두막집을 짓고 이를 지왕당(일명) 삼신당이라 하고 마당에는 포구나무를 심고 살았으며, 또한 이곳 산이름이 장수산으로 투구모양을 하고 있으며 건너 보이는 쪽에 애기봉이 있어 절터로서는 좋은곳이라 함!N!사람들이 이 노인에게 찾아와 소원(주로 애기를 점지해 달라는 내용)을 말하면 점술을 통하여 정확한 점괴를 알려주어 소원성취를 하였다고 함!N!해방되던 해 대붕이란 스님이 해인사에서 출가하여 이곳에 와서 불사를 일으켰다고 함",,,금용암,,,,,,,N,,,,,,,,,
131,3370000,CDFD1004,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,혜원정사,,부산광역시 연제구 연산동 1113-5번지,611-823,부산광역시 연제구 고분로68번길 47 (연산동),1997-02-13,,,,,영업/정상,지정,390380.094359471,189181.870142087,2012-01-18 15:10:09,,866-7771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,2500,,,,"1925년 당시 부근 마을에 살고 있던 김덕만이라는 노인이 땔감 나무를 구하려고 이곳 산에 왔다가 옛 절터를 발견하고 부부가 함께 다음생에 왕생 극락할 것을 발원하고 가산의 일부를 어렵게 마련하여 기와로 된 삼칸의 불당을 건립하여 오로지 염불로 여생을 지내다 죽고 그후 자손들이 !N!계승하여 십여년을 이어오다 자손들이 흩어지고 관심을 두지 않게 되자 폐사가 되었고, !N!그후 1975년 혜원정사 조실스님 고산대화상이 사찰 건립터를 답사하던중 이곳 터를 발견하고 사찰을 건립하게 되었다  !N!구ㅡ휴ㅜ",,,혜원정사,,,,,,,N,,,,,,,,,
132,3380000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,영주암,,부산광역시 수영구 망미동 950번지,,부산광역시 수영구 망미배산로76번나길 15  (망미동),1988-12-05,,,,,영업/정상,지정,391120.66614085,188370.286241311,2008-12-17 11:41:48,,754-2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,800,,,,1950년 창건!N!1960년 복원!N!1962년 부산시등록!N!1975년 증창!N!1988년 구에등록!N!1988년 구에 등록,,,영주암,,,,,,,N,,,,,,,,,
133,3380000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,옥련선원,,부산광역시 수영구 민락동 327-2번지,613-827,부산광역시 수영구 광남로257번길 58 (민락동),1998-10-17,,,,,영업/정상,지정,393597.836305646,186864.431462704,2013-01-07 15:42:40,,758-5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,20000,,,,1604년 창건!N!1988.10.1 전통사찰 지정(문광부)!N!1998.10.17 전통사찰 등록(시),,,옥련선원,,,,,,,N,,,,,,,,,
134,3390000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,약수암,,부산광역시 사상구 덕포동 21-1번지,,부산광역시 사상구 백양대로804번길 42-57  (덕포동),1988-12-05,,,,,영업/정상,지정,381800.230003658,188379.183832271,2011-11-08 10:09:43,,051)303-7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,1880년 김경파스님이 창건,,,약수암,,,,,,,N,,,,,,,,,
135,3390000,CDFD1002,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,선광사,,부산광역시 사상구 덕포동 21-2번지,617-810,부산광역시 사상구 백양대로804번길 42-123 (덕포동),1988-12-05,,,,,영업/정상,지정,381711.828756561,188255.271363719,2012-12-21 10:40:44,,051)303-4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,1880년 창건되어 1929년 유명심화 보살이 중수하여 현재에 이름,,,선광사,,,,,,,N,,,,,,,,,
136,3390000,CDFD1003,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,운수사,,부산광역시 사상구 모라동 5번지,617-817,부산광역시 사상구 모라로219번길 173 (모라동),1988-07-19,,,,,영업/정상,지정,383250.970162021,189006.50400274,2011-11-08 10:04:05,,051)332-5671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,구전에 의하면 가락국때 창건되었다고 하고 다른 설에 의하면 원효대사가 부산진구 소재 선암사를 짓고 산을 넘어와 운수사를 지었는데 임란때 소실되었다가 1660년경 중건되었다 하나 믿을 만한 증거는 없음.,,,운수사,,,,,,,N,,,,,,,,,
137,3400000,CDFD1001,03_07_11_P,I,2018-08-31 23:59:59,전통사찰,월명사,,부산광역시 기장군 일광면 횡계리 산 28-1번지,619-912,부산광역시 기장군 일광면 횡계길 59-112,2003-03-20,,,,,영업/정상,지정,401452.301212624,199249.013727186,2012-01-19 11:25:24,,051-721-0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,200,,,,"지금부터 100여년전 일광면 횡계리에 거주하는 김규환의 모가 작은 암자를 창건, 유지하다가 다음 은해사 스님에게 인계, 보수, 증축하여 사찰면모를 갖춤. 3대 주지가 법당을 창건하였고 다음 4대, 5대를 거쳐 지금으로부터 약 20여년전에 현거주지가 법당, 산신각, 용왕당등 기타 건물을 정비하여 현재에 이르고 있음",,,월명사,,,,,,,N,,,,,,,,,
